path,label
/content/drive/MyDrive/mark4.3/data/test/construction_501.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_502.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_503.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_504.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_505.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_506.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_507.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_508.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_509.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_510.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_511.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_512.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_513.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_514.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_515.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_516.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_517.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_518.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_519.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_520.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_521.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_522.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_523.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_524.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_525.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_526.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_527.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_528.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_529.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_530.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_531.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_532.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_533.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_534.wav,construction
/content/drive/MyDrive/mark4.3/data/test/construction_535.wav,construction
